transaction_id,user_id,account_id,transaction_date,transaction_time,amount,currency,merchant,category,transaction_type,status,location,device,balance_after,notes
T007955,8138,70080,2022-09-04,07:23:05,2248.69,ILS,Amazon,Travel,Credit,Completed,Tokyo,POS,9683.28,Rent payment
T007957,6205,37281,2022-06-08,06:51:12,-2738.43,EUR,Walmart,Travel,Credit,Completed,Tel Aviv,Mobile,9769.22,
T007960,6773,81231,2020-01-07,20:36:09,-930.4,ILS,Amazon,Electronics,Credit,Failed,Tel Aviv,Web,19272.81,Refund
T007961,7974,29581,2020-12-05,10:58:13,-494.43,ILS,Tesla,Travel,Debit,Failed,New York,Web,19386.08,Refund
T007962,6592,39784,2022-07-03,22:38:09,-4597.03,EUR,Amazon,Salary,Credit,Pending,London,Web,15.93,Gift
T007964,5096,28970,2021-11-13,07:40:41,-4307.37,GBP,Apple,Salary,Credit,Pending,London,POS,18242.27,
T007966,4625,28192,2024-08-05,12:32:43,-2219.32,EUR,IKEA,Electronics,Credit,Pending,Tokyo,Web,1554.61,Monthly subscription
T007967,6561,69996,2020-02-15,06:14:39,-1136.05,USD,Walmart,Entertainment,Credit,Pending,Berlin,ATM,12572.71,Gift
T007968,3436,60924,2020-06-13,06:36:10,-3386.94,ILS,IKEA,Salary,Debit,Completed,New York,Mobile,15266.07,Gift
T007969,8545,15065,2022-10-20,11:49:06,32.73,USD,IKEA,Electronics,Debit,Completed,London,POS,694.23,Gift
T007971,5228,36743,2023-06-22,10:46:34,-3028.82,ILS,IKEA,Utilities,Debit,Completed,New York,Mobile,8352.64,Monthly subscription
T007973,4158,74691,2024-01-10,03:36:39,-7.5,EUR,Walmart,Groceries,Debit,Failed,Tokyo,ATM,14926.1,
T007974,4679,91802,2023-07-08,12:35:44,-3104.76,GBP,Amazon,Utilities,Credit,Failed,Tokyo,POS,11277.86,Rent payment
T007975,8289,37338,2022-02-06,09:23:27,204.15,GBP,Apple,Utilities,Credit,Completed,Tel Aviv,Mobile,9598.31,
T007976,8929,24511,2021-02-05,22:37:30,-303.3,EUR,IKEA,Entertainment,Debit,Completed,Tel Aviv,Web,11268.73,Monthly subscription
T007978,4048,53594,2022-03-23,10:42:19,2357.27,EUR,Amazon,Utilities,Debit,Failed,Tel Aviv,ATM,2355.19,Refund
T007979,5291,15527,2022-08-28,07:07:13,-421.85,USD,Tesla,Electronics,Credit,Pending,New York,ATM,8335.72,Refund
T007980,8016,66543,2020-04-11,16:08:20,2358.28,USD,Google,Electronics,Credit,Pending,Tel Aviv,Mobile,13916.15,Gift
T007981,6252,90455,2020-12-01,21:56:16,1756.17,EUR,Walmart,Utilities,Credit,Pending,Berlin,POS,1267.81,Bonus
T007982,8604,84639,2024-02-08,07:46:45,-4787.76,ILS,Amazon,Travel,Debit,Pending,London,POS,18193.75,Rent payment
T007983,1654,97634,2023-12-02,05:57:27,1950.62,GBP,Google,Groceries,Debit,Completed,New York,Web,13055.55,
T007987,2599,66491,2021-03-01,17:07:11,1967.01,ILS,Walmart,Travel,Debit,Failed,New York,ATM,14401.01,
T007988,1553,11080,2020-08-22,08:07:07,237.73,EUR,Tesla,Travel,Credit,Failed,New York,ATM,13430.95,Rent payment
T007991,2903,59571,2020-03-07,04:21:34,50.76,ILS,Google,Salary,Credit,Failed,Tel Aviv,Web,11721.25,Refund
T007992,4352,17098,2023-07-06,02:06:46,2232.0,GBP,Walmart,Utilities,Credit,Pending,New York,POS,14101.08,Rent payment
T007993,7245,93092,2022-12-29,19:52:36,-4226.73,ILS,IKEA,Entertainment,Credit,Failed,Tel Aviv,POS,17836.62,
T007994,5567,95541,2021-08-15,07:13:17,303.85,ILS,Walmart,Travel,Credit,Pending,Tokyo,Web,7856.1,Rent payment
T007995,8331,65877,2022-04-30,22:25:43,4677.82,ILS,Walmart,Entertainment,Credit,Failed,New York,POS,13456.05,Bonus
T007996,7281,57925,2023-06-12,15:38:11,290.46,ILS,Apple,Electronics,Credit,Completed,Tokyo,ATM,9246.76,Bonus
T007998,9255,17292,2022-03-21,08:34:22,2906.29,GBP,Amazon,Salary,Debit,Pending,Tokyo,Mobile,15337.61,
T007999,2075,43336,2024-11-19,20:58:53,-1392.89,ILS,Apple,Entertainment,Debit,Pending,Tokyo,POS,504.43,Bonus
T008000,8277,20716,2021-10-13,15:08:50,2418.46,GBP,IKEA,Salary,Debit,Failed,New York,Mobile,18854.68,Refund
T008003,1633,49635,2021-06-19,16:43:56,-1221.71,USD,Apple,Salary,Credit,Completed,Tel Aviv,POS,16216.12,Rent payment
T008004,3576,93738,2022-05-01,03:48:21,-3829.28,GBP,Tesla,Salary,Debit,Pending,Tel Aviv,Web,12831.33,Monthly subscription
T008007,8673,73659,2024-01-04,10:02:33,1471.36,GBP,Amazon,Travel,Debit,Completed,New York,POS,19740.25,Gift
T008008,7043,91067,2020-03-30,09:02:02,-4218.61,GBP,Amazon,Travel,Debit,Pending,New York,ATM,11992.55,Monthly subscription
T008010,3412,81831,2023-02-26,00:06:50,1581.06,ILS,Apple,Entertainment,Debit,Failed,Tokyo,Mobile,4564.09,
T008012,1121,24610,2021-02-12,09:06:31,2684.77,GBP,IKEA,Travel,Debit,Failed,London,Web,19320.7,Bonus
T008018,6663,94856,2021-12-02,01:06:29,-3192.25,EUR,IKEA,Utilities,Credit,Failed,Tokyo,POS,17668.03,Refund
T008020,9178,71667,2020-03-15,00:36:40,1459.74,GBP,IKEA,Electronics,Debit,Completed,New York,Web,16492.3,Monthly subscription
T008023,8574,71584,2023-08-02,08:34:57,-3851.4,EUR,Amazon,Entertainment,Credit,Completed,New York,POS,12701.58,Bonus
T008025,1472,69326,2023-04-16,09:20:18,87.57,GBP,Tesla,Utilities,Credit,Failed,Berlin,ATM,17571.48,Monthly subscription
T008026,1990,76641,2020-04-26,13:23:31,-3191.71,USD,Google,Utilities,Debit,Pending,Tel Aviv,POS,4643.95,Rent payment
T008029,7681,27800,2024-07-30,17:04:26,-868.32,GBP,Amazon,Travel,Debit,Completed,Berlin,POS,19139.04,Gift
T008030,3821,44253,2021-12-02,03:13:13,4055.25,ILS,Walmart,Electronics,Credit,Completed,Tel Aviv,POS,1031.48,Rent payment
T008031,5716,32189,2021-07-29,19:09:48,-4071.07,ILS,IKEA,Electronics,Debit,Pending,New York,ATM,13957.53,Refund
T008033,6636,65052,2020-06-09,05:41:41,-1165.84,USD,Walmart,Utilities,Credit,Failed,Berlin,POS,3764.24,Bonus
T008034,1029,24881,2020-01-12,15:25:01,-3845.72,EUR,Google,Travel,Credit,Completed,London,POS,6674.42,Gift
T008035,1574,91820,2024-07-09,09:45:16,316.25,ILS,Google,Utilities,Debit,Failed,Berlin,Mobile,17507.7,Bonus
T008036,5316,55208,2023-02-21,02:05:50,-3172.71,EUR,IKEA,Electronics,Debit,Failed,New York,Web,2382.62,Bonus
T008037,9232,88516,2021-07-19,20:14:34,3713.38,GBP,Amazon,Electronics,Credit,Failed,New York,POS,6500.31,Gift
T008038,9946,44966,2021-03-03,13:11:26,-2534.5,GBP,Amazon,Salary,Credit,Completed,London,POS,14198.16,Rent payment
T008040,1163,11909,2021-11-30,05:00:52,4607.87,EUR,Google,Electronics,Debit,Completed,Tel Aviv,Mobile,5303.19,Rent payment
T008045,5043,24351,2022-09-15,04:45:10,-3639.27,USD,Tesla,Utilities,Debit,Completed,Tokyo,Mobile,6396.95,
T008048,7470,70248,2024-08-07,14:55:03,-4984.85,GBP,Walmart,Entertainment,Debit,Pending,London,ATM,13007.03,Bonus
T008053,5707,56004,2024-03-19,21:27:48,353.9,ILS,Walmart,Groceries,Credit,Completed,Tokyo,ATM,9415.33,Bonus
T008055,2675,67078,2024-10-31,00:01:29,-3957.33,GBP,Google,Groceries,Credit,Failed,Berlin,ATM,16339.14,
T008056,9225,22196,2022-11-06,06:40:57,-787.12,GBP,Google,Utilities,Credit,Completed,Berlin,Web,298.91,Rent payment
T008057,7185,97860,2020-11-01,02:29:46,3631.35,GBP,IKEA,Electronics,Credit,Pending,New York,Web,3245.08,
T008058,3698,74186,2023-03-12,04:40:53,2408.23,USD,Apple,Salary,Debit,Pending,London,Web,2828.04,Bonus
T008059,5851,44527,2023-03-12,08:23:39,-1369.02,USD,Apple,Electronics,Debit,Failed,Tokyo,POS,11839.55,
T008060,4723,19725,2022-03-01,19:47:37,4847.88,EUR,Walmart,Entertainment,Credit,Completed,Tel Aviv,Mobile,1348.0,
T008061,1135,93764,2024-02-08,04:44:16,1262.72,GBP,Tesla,Groceries,Credit,Completed,New York,Mobile,3186.48,Refund
T008063,3310,78789,2021-05-05,18:00:48,-2464.53,USD,IKEA,Electronics,Credit,Failed,Tokyo,Web,19677.8,
T008064,2521,81713,2024-01-06,11:24:11,3752.68,EUR,Apple,Electronics,Debit,Failed,Berlin,Web,8901.36,Gift
T008067,2825,86678,2022-11-20,23:15:04,-2572.97,USD,Tesla,Travel,Credit,Pending,Berlin,POS,2424.3,Monthly subscription
T008068,6527,33316,2021-10-21,14:03:50,4573.01,EUR,Google,Groceries,Credit,Completed,Tel Aviv,Web,13243.47,Gift
T008071,2124,22413,2022-07-18,05:03:26,-2.21,EUR,Tesla,Salary,Credit,Completed,New York,ATM,11693.04,Refund
T008074,3918,68656,2023-08-13,14:14:00,-3745.13,USD,Walmart,Utilities,Debit,Failed,Berlin,Web,5300.16,Monthly subscription
T008075,5684,50958,2020-11-12,22:55:09,-510.93,EUR,Apple,Salary,Credit,Pending,Berlin,Web,3446.65,Bonus
T008077,4032,83217,2023-05-12,21:58:24,-3669.55,EUR,Apple,Groceries,Debit,Completed,London,ATM,7310.77,Gift
T008078,3364,95412,2021-01-26,19:32:39,3659.27,ILS,Google,Utilities,Debit,Pending,Berlin,Web,10663.09,Bonus
T008080,3475,23194,2021-06-18,02:27:10,-2674.34,ILS,Google,Travel,Debit,Pending,Berlin,POS,5497.26,Bonus
T008082,8107,23567,2020-12-18,13:17:45,-668.28,ILS,Google,Groceries,Debit,Pending,New York,ATM,13723.8,Monthly subscription
T008085,9243,74163,2022-12-12,22:26:19,3133.99,GBP,Google,Utilities,Debit,Pending,Tokyo,ATM,5029.38,Refund
T008087,3789,52935,2024-11-09,07:34:27,4289.7,USD,Google,Groceries,Debit,Pending,Tokyo,Mobile,5363.27,Refund
T008088,3972,97083,2020-01-18,16:46:09,-460.99,USD,Apple,Entertainment,Credit,Completed,Tokyo,ATM,10645.92,Monthly subscription
T008090,5964,94594,2023-06-09,00:31:33,175.74,GBP,Google,Utilities,Debit,Pending,Tel Aviv,ATM,17194.86,Rent payment
T008091,4405,50291,2023-05-02,03:22:46,-1882.13,EUR,Walmart,Electronics,Debit,Completed,London,Web,18657.22,Monthly subscription
T008094,5095,61629,2021-07-29,03:42:08,-3131.37,USD,Amazon,Entertainment,Debit,Pending,Berlin,ATM,19017.69,Bonus
T008096,3229,50523,2023-04-22,12:14:51,-2340.89,GBP,Apple,Entertainment,Debit,Completed,London,Mobile,19558.06,Rent payment
T008097,4189,84857,2023-02-19,02:47:12,-2099.41,GBP,Google,Salary,Debit,Completed,New York,POS,10296.13,Bonus
T008099,8927,65843,2023-05-09,07:19:04,4355.56,EUR,Apple,Entertainment,Debit,Completed,Berlin,Web,5705.32,Monthly subscription
T008101,1881,42798,2021-10-13,17:51:29,2921.92,GBP,Apple,Utilities,Credit,Completed,London,ATM,13843.58,Gift
T008102,4986,11224,2023-01-24,23:11:30,-192.32,USD,Amazon,Entertainment,Credit,Pending,Tel Aviv,POS,7970.34,Gift
T008105,6327,24161,2023-11-09,22:02:13,-2769.06,EUR,Apple,Groceries,Credit,Failed,London,ATM,4767.08,Gift
T008107,3021,66924,2022-07-16,00:11:02,3691.05,ILS,Tesla,Groceries,Debit,Pending,Berlin,ATM,13169.44,Monthly subscription
T008108,9302,80279,2024-12-05,16:40:23,2137.23,GBP,Amazon,Groceries,Debit,Pending,Tokyo,Mobile,11811.31,Refund
T008109,4915,87405,2022-01-19,08:30:56,4322.38,EUR,Amazon,Groceries,Debit,Failed,London,Mobile,11989.33,
T008111,9687,32531,2021-11-20,09:08:54,3988.0,EUR,Google,Utilities,Credit,Pending,Berlin,Web,19705.4,Monthly subscription
T008117,8136,14576,2023-08-09,09:54:00,2043.01,USD,Amazon,Groceries,Credit,Failed,Berlin,Mobile,9709.22,Gift
T008118,5283,26763,2024-09-26,03:18:43,-2849.59,USD,IKEA,Travel,Credit,Pending,London,ATM,10049.86,Rent payment
T008120,7254,58851,2021-09-01,19:05:52,-3354.95,GBP,Google,Travel,Debit,Pending,Tel Aviv,Web,6240.08,Monthly subscription
T008121,8007,39444,2022-04-11,08:30:53,-1391.77,USD,Tesla,Travel,Credit,Completed,Tokyo,Web,10505.91,Rent payment
T008122,6831,17924,2024-09-19,06:17:10,-1892.92,EUR,Amazon,Groceries,Debit,Completed,Tel Aviv,ATM,13959.09,Bonus
T008123,5948,19448,2022-07-16,22:39:42,3244.38,GBP,Amazon,Salary,Credit,Completed,Berlin,ATM,5624.57,
T008124,5901,73389,2021-03-03,17:33:25,-177.3,GBP,Tesla,Groceries,Debit,Completed,Tokyo,Web,2775.56,Refund
T008126,2763,83005,2022-03-22,16:20:53,959.02,GBP,Walmart,Entertainment,Debit,Completed,Berlin,POS,5790.33,
T008128,7421,54793,2021-04-06,04:05:13,-394.54,ILS,Amazon,Groceries,Debit,Failed,Tokyo,POS,13046.43,Bonus
T008129,9008,99966,2022-06-08,02:13:28,-122.68,GBP,Amazon,Groceries,Credit,Pending,Tokyo,POS,18046.38,Bonus
T008131,2105,62223,2021-03-20,22:43:09,1327.0,ILS,IKEA,Utilities,Debit,Completed,New York,POS,15137.64,Monthly subscription
T008132,1488,62739,2024-03-03,06:36:41,4880.82,EUR,Walmart,Travel,Credit,Failed,Berlin,ATM,5471.87,
T008133,3848,88555,2020-05-08,04:58:52,1549.78,USD,Tesla,Salary,Debit,Failed,Tel Aviv,ATM,3772.84,Rent payment
T008134,8836,27967,2023-08-30,22:06:23,3325.5,ILS,Amazon,Salary,Credit,Pending,New York,ATM,2559.07,Gift
T008135,6455,19804,2020-01-13,23:56:29,3306.89,EUR,Amazon,Entertainment,Debit,Completed,Tokyo,ATM,15058.75,
T008136,1204,74202,2022-04-06,17:51:18,181.23,ILS,Apple,Groceries,Credit,Completed,Berlin,POS,6093.15,
T008137,5970,28794,2020-09-18,13:34:37,-2945.14,GBP,Walmart,Utilities,Debit,Pending,Tokyo,ATM,16764.14,Refund
T008138,8748,15472,2021-12-17,05:54:19,-4492.78,USD,Google,Travel,Credit,Failed,London,POS,19481.34,Refund
T008142,7072,93083,2023-10-24,10:35:44,4032.83,USD,Amazon,Salary,Debit,Pending,Tel Aviv,ATM,9518.01,Refund
T008143,4390,20318,2024-06-25,06:55:26,875.93,EUR,Walmart,Travel,Debit,Pending,Tokyo,Web,19239.99,Refund
T008145,6852,12998,2024-05-26,11:11:51,2371.13,EUR,Google,Travel,Debit,Completed,New York,Web,4942.35,
T008146,9522,88454,2023-08-13,18:36:02,3714.21,USD,Amazon,Utilities,Debit,Failed,New York,Mobile,1395.76,Refund
T008147,2174,72018,2022-12-30,18:37:41,211.47,GBP,Walmart,Electronics,Credit,Failed,Berlin,POS,3971.86,Rent payment
T008148,1801,67459,2021-04-03,22:05:49,-4941.79,GBP,Google,Travel,Debit,Pending,New York,Web,1045.91,
T008151,3750,52049,2021-12-14,14:58:23,-225.74,ILS,Google,Utilities,Credit,Completed,New York,POS,16445.39,Monthly subscription
T008153,4774,64442,2020-12-13,16:15:28,-1034.91,GBP,Tesla,Utilities,Debit,Failed,Tokyo,Web,18835.99,Rent payment
T008155,1371,58671,2020-03-16,20:43:03,3265.72,EUR,IKEA,Salary,Debit,Completed,New York,POS,7116.57,
T008156,6743,15948,2023-11-15,22:02:43,-4509.24,ILS,Tesla,Travel,Credit,Failed,Tokyo,ATM,1958.91,Bonus
T008157,2781,29344,2020-10-27,05:13:47,2388.9,EUR,Amazon,Utilities,Debit,Failed,New York,ATM,2094.51,Rent payment
T008159,3801,37331,2022-04-30,00:13:36,2938.57,ILS,Apple,Groceries,Debit,Completed,Berlin,Web,2546.47,
T008160,1163,12696,2022-02-11,05:24:06,2548.51,USD,Amazon,Entertainment,Debit,Failed,Tel Aviv,ATM,3133.96,Monthly subscription
T008161,2747,62191,2021-12-11,10:01:12,4322.54,GBP,Amazon,Groceries,Debit,Completed,Tokyo,ATM,5581.65,Rent payment
T008163,2718,84634,2021-07-25,04:38:13,2824.8,ILS,Apple,Electronics,Credit,Completed,London,Web,10193.06,Monthly subscription
T008164,6726,32605,2023-05-24,20:34:40,-1525.79,EUR,Apple,Entertainment,Debit,Failed,London,Mobile,7921.34,Monthly subscription
T008165,4414,21180,2021-03-20,17:28:23,-3188.63,EUR,Amazon,Salary,Debit,Completed,Tel Aviv,POS,19795.45,Monthly subscription
T008167,3182,98504,2024-08-14,23:23:15,4679.22,USD,Walmart,Salary,Debit,Failed,London,Mobile,18649.3,Refund
T008170,9379,64912,2020-12-05,22:10:09,-4824.46,GBP,Apple,Electronics,Credit,Completed,Berlin,ATM,12748.0,Monthly subscription
T008176,3597,68649,2022-08-06,19:29:51,-2047.64,USD,Google,Groceries,Credit,Pending,Tel Aviv,POS,8707.74,Bonus
T008177,8513,74404,2021-12-24,14:46:51,-2764.84,USD,Tesla,Salary,Debit,Failed,London,Mobile,18846.21,Rent payment
T008178,7140,15729,2022-12-10,08:58:26,3399.0,GBP,Apple,Travel,Credit,Pending,Tel Aviv,Mobile,1921.08,Refund
T008179,9157,91543,2020-10-27,16:01:46,1001.5,ILS,IKEA,Salary,Debit,Pending,London,Mobile,11419.77,Bonus
T008181,2709,81201,2024-08-25,08:48:17,-488.16,USD,IKEA,Groceries,Credit,Failed,London,Mobile,7141.77,Refund
T008183,5494,77749,2021-06-29,08:37:39,4463.02,GBP,Tesla,Travel,Debit,Completed,Tokyo,POS,6133.87,Bonus
T008186,9114,98113,2023-06-10,18:06:07,-4410.86,ILS,Walmart,Groceries,Debit,Failed,London,Mobile,4897.46,Gift
T008191,7323,95643,2024-02-23,22:17:54,1739.79,GBP,IKEA,Entertainment,Credit,Pending,Tel Aviv,Web,2007.48,
T008193,6234,47678,2023-05-12,07:59:02,-3176.3,USD,Tesla,Electronics,Debit,Failed,Berlin,Mobile,11492.21,Bonus
T008194,3773,36697,2023-12-13,09:18:34,-389.19,ILS,Google,Utilities,Credit,Pending,London,ATM,18384.75,Refund
T008195,6742,27815,2024-07-12,14:19:55,1485.14,ILS,Walmart,Travel,Debit,Pending,Tokyo,Web,14173.19,Monthly subscription
T008196,3947,37356,2021-06-16,10:32:18,-2603.19,USD,Amazon,Utilities,Debit,Failed,London,Web,4757.2,Bonus
T008200,3807,78373,2024-05-11,03:19:06,4885.65,GBP,IKEA,Entertainment,Debit,Completed,Tel Aviv,Web,5820.02,Refund
T008201,7971,97810,2023-09-19,16:39:12,4696.21,EUR,IKEA,Electronics,Debit,Pending,Tokyo,ATM,12295.45,Monthly subscription
T008202,9190,74240,2020-03-05,11:59:47,-3938.58,EUR,IKEA,Electronics,Debit,Completed,Tel Aviv,Mobile,16982.9,Refund
T008203,2026,76622,2024-06-16,13:51:36,3324.82,GBP,Walmart,Groceries,Credit,Completed,Tokyo,Mobile,4756.75,Refund
T008204,1891,51726,2022-01-31,02:56:13,-4771.23,USD,IKEA,Electronics,Debit,Failed,New York,Web,4789.18,Rent payment
T008205,7715,54956,2022-05-26,15:52:14,-3674.1,USD,Apple,Entertainment,Credit,Completed,Tel Aviv,ATM,5880.48,Gift
T008206,8997,39036,2023-11-15,02:52:31,-419.5,EUR,Tesla,Travel,Credit,Completed,New York,ATM,3351.36,
T008210,2232,67951,2022-10-20,02:25:12,4896.03,GBP,IKEA,Electronics,Debit,Completed,Tokyo,POS,16903.7,Rent payment
T008213,7004,66781,2022-04-09,04:04:38,3256.53,EUR,Apple,Electronics,Debit,Completed,Tel Aviv,Web,7400.55,Rent payment
T008215,4662,76813,2021-10-13,02:32:09,2999.22,GBP,Google,Utilities,Debit,Failed,Tokyo,ATM,19358.71,Rent payment
T008216,6539,98330,2024-02-04,14:35:23,142.35,GBP,Tesla,Utilities,Credit,Failed,Tokyo,POS,11209.26,Gift
T008223,6434,70435,2023-06-07,06:41:26,2685.71,ILS,Walmart,Groceries,Debit,Failed,New York,Mobile,18799.02,
T008227,9952,76983,2023-04-26,04:44:05,4611.84,ILS,Tesla,Travel,Debit,Completed,Berlin,POS,9157.78,Bonus
T008230,4182,14702,2024-12-16,15:05:12,1460.65,EUR,Apple,Electronics,Debit,Completed,Berlin,ATM,5640.31,Bonus
T008234,6631,38875,2023-09-15,04:07:56,-1750.53,GBP,IKEA,Groceries,Debit,Completed,London,Mobile,3535.09,
T008235,8431,78062,2022-11-12,20:17:05,3077.71,ILS,Apple,Travel,Credit,Pending,Tel Aviv,ATM,9260.24,Refund
T008236,9080,21182,2020-11-18,10:36:23,-1191.25,ILS,Walmart,Entertainment,Debit,Pending,Tokyo,POS,18410.19,Bonus
T008240,5561,40511,2022-12-06,20:12:23,1146.11,GBP,Google,Salary,Debit,Pending,Berlin,POS,752.17,Refund
T008241,5351,48967,2023-04-23,11:19:52,4015.39,USD,Walmart,Salary,Credit,Pending,London,Mobile,5716.9,Refund
T008243,3925,52886,2021-07-16,05:26:19,3896.65,EUR,IKEA,Utilities,Credit,Pending,Tokyo,ATM,4909.9,Monthly subscription
T008244,3922,10234,2021-12-13,21:08:45,211.15,ILS,Apple,Travel,Debit,Completed,Tel Aviv,ATM,12995.09,Rent payment
T008245,8213,35892,2020-10-12,22:09:45,-1512.79,GBP,Walmart,Travel,Debit,Pending,Tokyo,Web,4696.81,Gift
T008246,2940,71447,2020-08-14,18:50:23,-500.18,EUR,Google,Travel,Debit,Pending,London,Mobile,2287.05,Bonus
T008248,2998,19348,2024-06-12,06:10:14,4164.97,EUR,Amazon,Travel,Debit,Completed,Berlin,Web,13781.67,Rent payment
T008249,4627,25718,2024-02-09,13:13:06,-2149.35,EUR,Apple,Salary,Credit,Failed,London,Mobile,15137.33,Gift
T008250,7941,88915,2023-01-02,04:52:43,-868.28,EUR,Google,Travel,Credit,Pending,Berlin,Web,16698.38,Bonus
T008251,1089,89480,2021-07-09,06:45:55,3350.09,GBP,Amazon,Salary,Debit,Failed,Tokyo,Mobile,12100.35,Refund
T008254,4682,60840,2022-11-22,13:40:23,1612.55,EUR,Apple,Utilities,Debit,Completed,London,POS,10203.27,
T008256,4514,88654,2024-08-14,01:53:51,-2114.21,USD,Amazon,Travel,Debit,Pending,Tokyo,POS,9947.21,Gift
T008257,7461,38751,2021-02-19,12:52:54,4158.99,USD,IKEA,Utilities,Credit,Failed,Berlin,ATM,18259.49,Rent payment
T008258,9781,86603,2022-02-16,02:17:07,-629.48,GBP,IKEA,Salary,Debit,Completed,Berlin,Mobile,19897.88,Gift
T008262,6118,65679,2023-03-23,11:29:33,990.24,EUR,Tesla,Entertainment,Debit,Pending,Berlin,Mobile,15058.44,Monthly subscription
T008263,9863,98361,2022-10-28,10:39:39,-3435.65,ILS,Amazon,Salary,Credit,Completed,Tel Aviv,Web,7650.91,Bonus
T008264,3249,24966,2021-07-23,02:23:22,1741.97,USD,Google,Groceries,Credit,Completed,London,Mobile,11388.49,Monthly subscription
T008265,7225,19984,2021-07-09,06:18:54,401.3,GBP,Walmart,Travel,Debit,Failed,New York,ATM,10316.13,Rent payment
T008268,7386,13784,2021-11-12,02:58:59,-1590.53,EUR,IKEA,Groceries,Credit,Pending,New York,Mobile,12629.43,Monthly subscription
T008269,9878,37527,2021-07-19,21:11:35,3335.47,GBP,Google,Entertainment,Credit,Pending,New York,ATM,9052.07,Gift
T008270,6127,52523,2021-12-21,23:45:48,-598.27,ILS,Apple,Salary,Debit,Pending,Tokyo,POS,11541.75,Refund
T008272,5603,34171,2020-07-25,18:09:21,-921.61,USD,Google,Utilities,Credit,Failed,London,Mobile,7909.15,Gift
T008273,6460,89646,2021-07-23,05:33:19,-4391.44,EUR,IKEA,Groceries,Debit,Failed,Berlin,Mobile,6105.45,Monthly subscription
T008275,5379,26067,2021-11-21,00:37:17,-255.46,ILS,Tesla,Groceries,Credit,Pending,Tokyo,POS,6777.68,Gift
T008276,4315,75752,2022-08-06,02:56:05,-409.53,USD,Walmart,Salary,Credit,Failed,Tel Aviv,POS,10582.03,Rent payment
T008278,1107,20563,2022-07-23,20:03:50,1141.34,ILS,IKEA,Groceries,Credit,Completed,Berlin,POS,7263.35,Gift
T008279,4127,98687,2020-04-03,12:14:35,-2596.81,EUR,Google,Salary,Credit,Completed,Tokyo,POS,18225.65,Gift
T008280,7097,30049,2023-04-19,22:18:58,-2161.02,ILS,IKEA,Electronics,Credit,Completed,London,Web,10771.01,Refund
T008285,6052,67804,2020-05-27,04:39:48,-4352.63,GBP,Walmart,Salary,Credit,Completed,Berlin,ATM,19282.03,Bonus
T008288,7002,21894,2023-09-22,20:51:42,-3335.55,ILS,Apple,Salary,Credit,Failed,London,POS,3527.68,Gift
T008290,2546,76826,2024-02-05,08:21:47,-4265.97,ILS,Google,Electronics,Credit,Pending,London,Web,17819.57,Rent payment
T008291,1029,24657,2021-04-17,02:09:17,2802.06,EUR,Google,Entertainment,Debit,Completed,Berlin,POS,7135.6,Refund
T008292,7862,18021,2024-12-09,03:58:50,1869.48,ILS,IKEA,Groceries,Credit,Failed,Tokyo,Mobile,7326.01,Monthly subscription
T008293,8302,17356,2023-07-05,07:35:30,-4512.38,ILS,Amazon,Electronics,Credit,Completed,Tel Aviv,ATM,9267.26,
T008299,5181,70856,2024-06-20,09:34:29,1845.49,GBP,Google,Entertainment,Debit,Failed,Tokyo,Mobile,7483.23,Rent payment
T008301,9422,52830,2023-06-04,14:39:16,-1943.5,ILS,Tesla,Electronics,Credit,Failed,Tel Aviv,ATM,1533.51,
T008302,4415,76459,2021-02-05,04:11:33,-966.5,USD,Tesla,Groceries,Debit,Completed,New York,Mobile,244.63,Refund
T008303,9264,92960,2021-11-21,16:01:14,-38.38,EUR,IKEA,Electronics,Credit,Completed,Tokyo,ATM,16460.48,Bonus
T008304,8599,13669,2023-03-09,02:30:50,3393.72,USD,IKEA,Travel,Debit,Pending,London,ATM,18610.9,
T008306,6382,35686,2023-10-15,00:34:59,-3537.84,GBP,Amazon,Groceries,Credit,Completed,Tokyo,Web,7646.43,Bonus
T008307,5564,67277,2020-04-25,09:01:08,-4669.45,USD,Google,Utilities,Credit,Failed,Tokyo,Mobile,1453.76,Refund
